description,image,lettre,nom
"Yashi has wandered with her father for fourteen years, and only now has she discovered that her own mother is actually Bocinia’s current queen. To see her mother, from whom she was separated when she...",https://cdn.myanimelist.net/r/50x70/images/manga/2/42140.jpg?s=621724a0800908c7af84812ed552a75d,Q,Qi Shi Gong Zhu
"Yan Wushi, leader of the demonic Huanyue sect, is a master cultivator, a brilliant strategist, and an incurable cynic. In his philosophy, every human heart is ruled by cruelty and selfishness. Anyone...",https://cdn.myanimelist.net/r/50x70/images/manga/3/279462.jpg?s=a17c2a513a65fdcc2eb735a662b9f697,Q,Qian Qiu
"It's Ye-eun's 32nd birthday, but she's not feeling too great. After her lingerie line went out of business, she's been forced to move back to her hometown, a place she thought she'd left for good. Luc...",https://cdn.myanimelist.net/r/50x70/images/manga/3/259479.jpg?s=b79cd4b0d4a10cd34c517409eb7e168e,S,S Flower
"""From today, you're my dog."" The bright and bold Momota has been selected to be a personal secretary for their company's hot, young president who is notoriously known to be unrelentingly harsh and bor...",https://cdn.myanimelist.net/r/50x70/images/manga/2/285801.jpg?s=e746ba65d624d52d64415878b61c69b9,S,S Hisho-san to M Shachou-san
,https://cdn.myanimelist.net/r/50x70/images/manga/1/145929.jpg?s=b8cba7679e6d134902a0fa54f9329cf2,S,S Joshi-kai
"Yuu has spent her entire life with a “copy” of herself, her twin sister. Now science has created a copy more perfect than nature ever could, and Yuu seems like the perfect test subject. But as her cop...",https://cdn.myanimelist.net/r/50x70/images/manga/3/178166.jpg?s=4fc394e269c15cbf03c00867abffe762,U,U
"The book is a collection of stories spread over ten chapters. The first story takes place over two parts and uses the title of the book, Natural Taste. It's about one Shii whose mother is more than ju...",https://cdn.myanimelist.net/r/50x70/images/manga/1/48307.jpg?s=9409751a054c82512eeba250afbe733e,K,Kaasan wa Natural♥Taste
"Ayumu Arimura is quiet and shy girl, which is why she's bullied endlessly at school, and at her foster home, she's treated like air. Every day is just painful. One day, her foster mother decides to gi...",https://cdn.myanimelist.net/r/50x70/images/manga/3/219799.jpg?s=52cec2dbf4a73f0be29b553bc5ec4049,K,Kaban Koubou Nikki
,https://cdn.myanimelist.net/r/50x70/images/manga/3/126863.jpg?s=87f025f489c3a4c76d0685cf1867d43d,K,Kaban Toridori
"What happens after you fall out of love? Nevaeh Solene was engaged to the Duke, Baler Eustache. But for ten long winters, she endured in a relationship that was not meant to be. After calling off her...",https://cdn.myanimelist.net/r/50x70/images/manga/2/262500.jpg?s=58ffcc937f2eefea218ee205eb276c56,I,I Don't Love You Anymore
"An ordinary woman is reading her favorite novel on her way home when she gets into an accident. As she loses consciousness, she hears a voice say, ""my name is Elsia Artize. Please save him for me!"" Wh...",https://cdn.myanimelist.net/r/50x70/images/manga/3/282415.jpg?s=8a2cf5b43d05855a24a3f762f3ac4e3f,I,I Don't Need a Proposal
"Laurencia Aztine did everything in her power to bring honor to her family and ensure her twin, Ercia, was happy. While trying to find out where everything went wrong, she wishes upon a mysterious door...",https://cdn.myanimelist.net/r/50x70/images/manga/3/289040.jpg?s=aa00fc2394535c7423e1801d29fcf6ed,I,I Don't Trust My Twin
"Takes place approximately 50 years after the original D.C. ～Da Capo～ series. The story revolves around Sakurai Yoshiyuki and Otome & Yume, the two granddaughters of the original D.C. ～Da Capo～ protago...",https://cdn.myanimelist.net/r/50x70/images/manga/5/31533.jpg?s=9c4d711eae383e841d729540e1bbf189,D,Da Capo II
"Due to family issues, Nanaka starts to stay in the Yoshino household, living together with Yoshiyuki and Sakura. In the same setting as the original D.C.II with a different story that revolves mainly...",https://cdn.myanimelist.net/r/50x70/images/manga/2/15453.jpg?s=c95b374f5da32c9e34c11f881e0c30b8,D,Da Capo II: Imaginary Future
"An island named Hatsune-jima shaped similarly to a crescent moon is famous for its cheery blossom trees, one of which is rumored to make any wish come true. One day, the unofficial newspaper club deci...",https://cdn.myanimelist.net/r/50x70/images/manga/1/86435.jpg?s=4613146c7fdc85f5b9507c6e5ae61efa,D,Da Capo III
,https://cdn.myanimelist.net/r/50x70/images/manga/3/23736.jpg?s=ba77aa4edf942d89f2405bdf2f0dc181,J,Jagan Tantei Necro-san no Jikenbo
"The mountain gods have sent down a punishment to the people of Japan. An owl by the name of Minerva. All who fall under this owl's gaze die, their eyes spurting out blood. One man stood up to the owl,...",https://cdn.myanimelist.net/r/50x70/images/manga/3/209658.jpg?s=2303e2d56652fee31fc5ca6d8dcb7713,J,Jagan wa Gachirin ni Tobu
"As the protagonist is returning home, she runs into a man who was in a car crash. As he is dying, he requests her to throw away a certain package into the sea. (Source: Illuminati-Manga)",https://cdn.myanimelist.net/r/50x70/images/manga/2/228638.jpg?s=e6f960446020c151e89fc9db1484ae86,J,Jagua
,https://cdn.myanimelist.net/r/50x70/images/manga/1/71605.jpg?s=97efde05a1d886c7f3fae05f29c76abe,M,m7
,https://cdn.myanimelist.net/r/50x70/images/manga/2/167034.jpg?s=124f3f6e8ef8d0d137e17e9d88eb25ee,M,M: Idol Shimai
"Maya Aku is a demon who has come to do some hands-on practice in the human world. She's living at a boarding house, attending school as a human girl, and keeping her demon nature secret from her close...",https://cdn.myanimelist.net/r/50x70/images/manga/1/239778.jpg?s=ce0ec78fd0f13b2706f6e7600394d8b0,M,Ma Curriculum!
,https://cdn.myanimelist.net/r/50x70/images/manga/3/223393.jpg?s=370ec2339efa2efd657f6b2c5bd6b6f0,O,Oazuke no Scenario
,https://cdn.myanimelist.net/r/50x70/images/manga/3/246858.jpg?s=af6a3018c4d9383afd881f76fdc78cc8,O,Oazuke wa Koko made
1-2. Oba Shota Harem: Shounen to Danchi Tsuma-tachi 3-5. Shinshoku Shima,https://cdn.myanimelist.net/r/50x70/images/manga/2/245213.jpg?s=48ddf32842daaa48856cadbe031e5d25,O,Oba Shota Harem
"A terrorist group has declared independence on the South Pole, and they have placed extremely powerful nitrogen bombs off many coasts. They plan to take revenge on the world, by forcing them to live b...",https://cdn.myanimelist.net/r/50x70/images/manga/1/135563.jpg?s=636279c54252caec74b10a3ee144aa6c,P,Pact
"Collection of short stories: 1. Anniversary 2. Zero 3. If You Want To Build A Beautiful Japan, Then First Clean Up The Thrash (Fragmented Love) Ryou is trying his hardest to study for his upcoming exa...",https://cdn.myanimelist.net/r/50x70/images/manga/1/18658.jpg?s=cb95a32425e7dd987cfb37cb79c404da,P,Paff Paff!
"They started off as a purely physical relationship, with neither knowing much about the other. Suddenly, he finds out that the other is a fan of his novels! At this point, it's too late to come out wi...",https://cdn.myanimelist.net/r/50x70/images/manga/1/253112.jpg?s=068b9ed678753fcce54a7356dee70218,P,Page wo Mekuru Sono Mae ni
,https://cdn.myanimelist.net/r/50x70/images/manga/1/254247.jpg?s=a01fbe198549737dfd4ff7c771dd102b,N,Nabe to Yuki to Honne
,https://cdn.myanimelist.net/r/50x70/images/manga/1/197253.jpg?s=387a1f7b4530bfaf9db863d9db3b09fe,N,Naberius Fuuin Bijutsukan no Collector
The series begins as a guest visits a temple where Myo-Un and Ryu-Sang are living along with many other orphan children. This guest turns out to be an assassin who came to kill a certain someone who i...,https://cdn.myanimelist.net/r/50x70/images/manga/3/26596.jpg?s=f0b5f71863d8fdfb72c3b1ff9366e95e,N,Nabi
,https://cdn.myanimelist.net/r/50x70/images/manga/3/265716.jpg?s=6192df9505db9cffbc21ddce9954c4e6,R,R15+ ja Dame desu ka?
,https://cdn.myanimelist.net/r/50x70/images/manga/1/289944.jpg?s=3c00560de3aef72158817a6c298123c4,R,R18 Killer
Recently graduated Suzumura Rikako was still jobless when her older sister insisted that she apply to the company that she was working for. It sounds really great except for the part where that compan...,https://cdn.myanimelist.net/r/50x70/images/manga/2/159422.jpg?s=18851c2fcc6595c1095272bd2efbab38,R,R18!
"Sentimental Fruits is a collection of a few outstanding short stories in which pictures are used in place of dialogue. That’s right, these stories don’t have dialogue. The masterful You Gui Xiu’s meti...",https://cdn.myanimelist.net/r/50x70/images/manga/3/156568.jpg?s=eca2d237a3c2539b6f38e14e1d461f57,Q,Qing Se Guo Shi
"[from Sherbet Lemon] The story begins with a rich young lady named Mo Kai who is over the age of marrying but with with no proposed marriage. One day, she met a gentle scholar named Yi Nuo-Sheng and t...",https://cdn.myanimelist.net/r/50x70/images/manga/3/25192.jpg?s=b12e1c5910556bb7cf4873141b835f7b,Q,Qing You Du Zhong
"Lin is just an ordinary high school student. But on the day she transfers to a new school, she gets a video game, which sends her to the world of King Arthur. There, she meets a mysterious wizard, who...",https://cdn.myanimelist.net/r/50x70/images/manga/1/222763.jpg?s=0cc952f9ca238ef953b4885ae8d46ecf,Q,Qishi Huanxiang Ye
"During a private swimming lesson, sixth grade student Shiho Asakura accuses her instructor of groping her. The instructor, tired of the loud-mouthed girl's antics, snaps and ends up raping her in ange...",https://cdn.myanimelist.net/r/50x70/images/manga/3/68767.jpg?s=e31686dde5bf6f0dd79e468186d73deb,S,S kara Hajimaru
"Hard work and dedication have finally paid off for Chiaki Muraoka, and she is now attending the school of her dreams: Otomegawa Academy Private High School. As she enters the dorm on her first day, sh...",https://cdn.myanimelist.net/r/50x70/images/manga/2/45431.jpg?s=202eec5f4fe4c66af7eeea4842b832b3,S,S Kareshi Joujou
,https://cdn.myanimelist.net/r/50x70/images/manga/2/182969.jpg?s=bacfbf6dd3fd08addc8fc9cddedd0fe1,S,S Kishi: Taikou-hime to Ijiwaru na Shimobe
High-school student Kisaragi Maki has one dream: to be a normal wife. She’s part of a Yakuza family known as Group Kisaragi and her father is the third generation of the group - and he wants Maki to b...,https://cdn.myanimelist.net/r/50x70/images/manga/1/48379.jpg?s=745d727238f72c6b7b78ef1de9825748,W,W Change!!
"Seyun, a lithe and catty high-schooler with a mysterious past, and Yoojin, a rough-and-tumble, straight-laced Judo star, have known each other since they were children. Growing up in the same place, t...",https://cdn.myanimelist.net/r/50x70/images/manga/1/30297.jpg?s=adb269a50996cbd8d430790c526522fd,U,U Don't Know Me
,https://cdn.myanimelist.net/r/50x70/images/manga/3/164133.jpg?s=fb1e78ea04736c6320133e492a809da3,U,U wa Uchuu Yabai no U! Sekai ga Horobu 5-byoumae
"An adaptation of eight Ray Bradbury stories. 1. R is for Rocket A group of boys dream of one day riding a rocket into space. 2. The Screaming Woman ""When you're living on a street like I'm living on,...",https://cdn.myanimelist.net/r/50x70/images/manga/5/37718.jpg?s=ffeb8d022e12a0314c3edefaa36aff45,U,U wa Uchuusen no U
"I reincarnated as the wife of a cursed archduke in my own twisted novel. As the author, I took responsibility and set things right by lifting the curse, which was the key to returning home. I thought...",https://cdn.myanimelist.net/r/50x70/images/manga/3/282164.jpg?s=c69592ecb053c5084d6e7cd37168d31c,I,I Don't Want the Obsession of a Twisted Archduke
A hero who fights countless mythical creatures. A story of SPOON's remarkable efficiency! (Source: MU),https://cdn.myanimelist.net/r/50x70/images/manga/5/83220.jpg?s=558067ac9c553a9357dd55b6b3a02f20,I,I Don't Want This Kind of Hero
"I was reincarnated as a supporting character in a novel. And on top of that, I had the role of a ""magpie bridge"" inside the romance story Hestia's Boys. Anyways, romance is impossible, and my future s...",https://cdn.myanimelist.net/r/50x70/images/manga/1/273015.jpg?s=df717ed1ca2980e02ef4c2585f8c0217,I,I Don't Want to Be an Ojakgyo
"The second series of novels based on visual novel ""Plus Communication"". Each book contains different subtitle: 1. Sakura no Rasen (桜の螺旋) 2. Sakura no Kousaku (桜の交錯) 3. Sakura no Dolce (桜色のドルチェ) 4. Sak...",https://cdn.myanimelist.net/r/50x70/images/manga/3/97573.jpg?s=8c98af16609ef7bcc36b4572f6d0fb3d,D,Da Capo: Plus Communication
,https://cdn.myanimelist.net/r/50x70/images/manga/3/187783.jpg?s=09d4bdd9659cb414fabd479f7c795185,D,Da Maid no Goshujinsama ni Natte Kudasai
"High school girl, Kuronaka Midori, suddenly time travels back in time to Renaissance period and meets Leonardo da Vinci.",https://cdn.myanimelist.net/r/50x70/images/manga/1/164357.jpg?s=c4d7aae2f895e6f98a6fc70347bceb72,D,Da Vinci-kei Joshikousei
"Once respected as the Demon Realm's second greatest authority, the Demon King's aide, Jahy, ruled her subjects with fear. But when a magical girl attacks and destroys a mystic gem containing massive p...",https://cdn.myanimelist.net/r/50x70/images/manga/2/206958.jpg?s=b9c7703022731d747531686942705b2c,J,Jahy-sama wa Kujikenai!
3. Blue Cheer 4. Betrayal Game 5. Futaba-kun and Futaba-kun,https://cdn.myanimelist.net/r/50x70/images/manga/4/189435.jpg?s=e4cdbdca2f29e1c86a6d97a7b915de38,J,Jail Bird
,https://cdn.myanimelist.net/r/50x70/images/manga/1/10666.jpg?s=f8bf52b69cb8f908b159b0fecd9417b4,J,Jailbait
"Sheliss Elleness Zurbach suddenly appears out of the blue in modern day Tokyo. Destiny has brought her to the human world, destiny in the form of an evil adversary named Gilva. Needing help in trackin...",https://cdn.myanimelist.net/r/50x70/images/manga/1/166569.jpg?s=6967b63a0202d3f9c0ae22d27ddc2899,M,Ma ga Ochiru Yoru
,https://cdn.myanimelist.net/r/50x70/images/manga/3/68591.jpg?s=721d2dc285f18dcd90d086ea04e55f12,M,Ma ga Ochiru Yoru: Demonic Imitator
,https://cdn.myanimelist.net/r/50x70/images/manga/3/291960.jpg?s=5caa4625093076968bb841b21d0788bf,M,Ma Ma Match
Dialogueless one-shot about a girl in a goldfish scooping competition.,https://cdn.myanimelist.net/r/50x70/images/manga/3/127567.jpg?s=7c23da2429e90ba0a5306b012f8cd592,O,Obaachan no Poi
"Worldly knowledge and artistic refinement! Hinata-chan is on a completely different level to your average toddler, but she has a secret. She’s the reincarnation of an 88 year old grandma, with her mem...",https://cdn.myanimelist.net/r/50x70/images/manga/2/162654.jpg?s=48ba9f603660bba6ffe0819d90ce58e7,O,Obaachan Shoujo Hinata-chan
"Shouko is a girl growing up in 90's Japan who just wants to stay in and play games on the PlayStation console. However, she is often visited by her grandma, who tries to make her do more productive th...",https://cdn.myanimelist.net/r/50x70/images/manga/3/201804.jpg?s=e9ad5e280cb2ab6c23f28428ea032120,O,Obaachan to Game
"""A grudge is a sentiment that is chained down and cannot move. That fixed sentiment becomes sadness, and when that sadness remains chained with no escape…it becomes hostile…” Baek-On and Ho-Yeon are e...",https://cdn.myanimelist.net/r/50x70/images/manga/2/44941.jpg?s=14dadc9b1a185a512c36f8bb2d7ca812,P,Pahanjip
1. Tomato 2. Momo Supplement 3. Ure-tsun! 4. Dental Oneesan (Miss Dentist) 5. Love Assistant 6. You and Alcohol Sex 7-9. Sweet Home 10. Oppai Collection,https://cdn.myanimelist.net/r/50x70/images/manga/2/97275.jpg?s=7c4383c6138ecce5040e622a5a8972fc,P,Pai Colle
1-2. Gakuen Heaven 3. Doutei Sotsugyou Ryokou: Japan kara Kimashita (Virginity Graduation Trip) 4. Oshaburi Waisetsu Yuugi (Playful Obscene Sucking) 5. Yuusei yori no Oppai X (The Tits From Planet X)...,https://cdn.myanimelist.net/r/50x70/images/manga/2/93505.jpg?s=8d496a52345bc374f266198af46e3bfd,P,Pai Fella Lady
"A collection of one-shots, mostly centering around a rough boy, a girl who he is close to, and what happens as they grow up.",https://cdn.myanimelist.net/r/50x70/images/manga/1/8674.jpg?s=31afb1cf7f906b5e9aae44ce57b3c7ca,N,Nabi: The Prototype
,https://cdn.myanimelist.net/r/50x70/images/manga/1/75799.jpg?s=bfe7f07c4577c666972319514b2aad8b,N,Naburaretai Watashitachi
"Included one-shots: Shiorenai Hana (A Flower that Cannot Wither), After School",https://cdn.myanimelist.net/r/50x70/images/manga/2/145819.jpg?s=6afe869b0f1988332a7aebbd48acc23b,N,Naburi: Do S Joshikousei ni Rinkansareru Boku
"""R"" or rather Room 402 is the room where our illustrious female main character lives. One day which seems to be by mere coincidence her fate intertwines with that of Sasamoto, a savvy man who seems to...",https://cdn.myanimelist.net/r/50x70/images/manga/1/222901.jpg?s=0635f50b3ffaf73edb898eeee4517c79,R,R402
1. Mahou Shoujo Märchen☆Chouchou 2. The Room: ○○○ shinai to Derarenai Heya 3. Transchinporter Ayumu 4. Takeshi to Kateikyoushi 5. Hokkori Eye Mask 6. Sexlessus no Tsuma 7. Nopan Anthology 8. Harvest,https://cdn.myanimelist.net/r/50x70/images/manga/3/253448.jpg?s=babcfb4c08a729439ded22e67d742fce,R,Ra Girl!!!
"Al Foster is a private detective whose workaday life suddenly shakes up with the arrival of 13-year-old Rai Spencer, youngest son of the billionaire Spencer family, genius child prodigy, and unrepenta...",https://cdn.myanimelist.net/r/50x70/images/manga/1/265855.jpg?s=0f66c93aa24eb244abcdc00b212b8995,R,Ra-i
